"Service Request Description","Department","Block/Address","Street","Ward","Method Received","Created Date"
"Street Sweeping Request","Environmental Services","37##","MATCHETT","WARD 2","Phone","MAY 10, 2024 09:30:47 AM"
"Street Sweeping Request","Environmental Services"," ","YPRES AVE & KILDARE RD","WARD 4","Phone","MAY 10, 2024 02:53:08 PM"
"Street Sweeping Request","Environmental Services"," ","KILDARE RD & TECUMSEH RD E","WARD 4","Phone","MAY 10, 2024 02:53:13 PM"
"Street Sweeping Request","Environmental Services","4##","GILES","WARD 3","Citizen Mobile Apps","JUN 07, 2024 08:22:27 AM"
"Street Sweeping Request","Environmental Services","13##","MOY","WARD 4","Citizen Mobile Apps","MAY 24, 2024 02:23:44 PM"
"Street Sweeping Request","Environmental Services","1##","CURRY","WARD 2","Phone","APR 08, 2024 08:43:31 AM"
"Street Sweeping Request","Environmental Services","23##","ALEXIS","WARD 5","Phone","APR 08, 2024 09:37:57 AM"
"Street Sweeping Request","Environmental Services","15##","ELSMERE","WARD 4","Phone","APR 08, 2024 10:12:09 AM"
"Street Sweeping Request","Environmental Services","3##","CARON","WARD 3","Phone","JUL 09, 2024 03:15:49 PM"
"Street Sweeping Request","Environmental Services"," ","DOUGALL AVE & ERIE ST W","WARD 3","E-Mail","APR 24, 2024 08:49:16 AM"
"Street Sweeping Request","Environmental Services","24##","EVERTS","WARD 10","Phone","APR 17, 2024 02:51:36 PM"
"Street Sweeping Request","Environmental Services"," ","SHEPHERD ST E & KILDARE RD","WARD 4","Phone","APR 18, 2024 09:32:17 AM"
"Street Sweeping Request","Environmental Services","16##","CHURCH","WARD 3","Phone","JUN 13, 2024 03:11:21 PM"
"Street Sweeping Request","Environmental Services","12##","WINDERMERE","WARD 4","Citizen Mobile Apps","JUN 14, 2024 08:25:08 AM"
"Street Sweeping Request","Environmental Services","8##","MOY","WARD 4","Phone","JUN 05, 2024 08:43:21 AM"
"Street Sweeping Request","Environmental Services","12##","FELIX","WARD 2","Phone","APR 02, 2024 03:10:35 PM"
"Street Sweeping Request","Environmental Services","6##","WINDERMERE","WARD 4","Phone","APR 02, 2024 03:48:46 PM"
"Street Sweeping Request","Environmental Services"," ","ROXBOROUGH BLVD & TECUMSEH RD W","WARD 2","Phone","APR 03, 2024 10:11:10 AM"
"Street Sweeping Request","Environmental Services","11##","PARTINGTON","WARD 2","Phone","APR 25, 2024 03:31:20 PM"
"Street Sweeping Request","Environmental Services"," ","UNIVERSITY","WARD 10","Web Intake","JUN 28, 2024 03:06:17 PM"
"Street Sweeping Request","Environmental Services","4##","CLINTON","WARD 3","Phone","MAR 08, 2024 10:00:51 AM"
"Street Sweeping Request","Environmental Services","14##","ROXBOROUGH","WARD 10","Phone","FEB 05, 2024 11:53:00 AM"
"Street Sweeping Request","Environmental Services","8##","BRUCE","WARD 3","Citizen Mobile Apps","APR 12, 2024 11:47:44 AM"
"Street Sweeping Request","Environmental Services","26##","RANDOLPH","WARD 10","Phone","APR 16, 2024 08:05:31 AM"
"Street Sweeping Request","Environmental Services","2##","MCEWAN","WARD 2","Phone","APR 16, 2024 10:10:28 AM"
"Street Sweeping Request","Environmental Services"," ","BANWELL RD & MULBERRY DR","WARD 7","Phone","APR 05, 2024 09:43:29 AM"
"Street Sweeping Request","Environmental Services","14##","DROUILLARD","WARD 5","Phone","APR 04, 2024 10:24:51 AM"
"Street Sweeping Request","Environmental Services","10##","VICTORIA","WARD 3","Phone","MAY 21, 2024 11:43:28 AM"
"Street Sweeping Request","Environmental Services","15##","GLENDALE","WARD 8","Phone","MAY 21, 2024 12:13:39 PM"
"Street Sweeping Request","Environmental Services","51##","RHODES","WARD 9","Citizen Mobile Apps","MAY 16, 2024 09:39:07 AM"
"Street Sweeping Request","Environmental Services","12##","HARRISON","WARD 2","Phone","APR 15, 2024 09:51:23 AM"
"Street Sweeping Request","Environmental Services","14##","GILES","WARD 4","Citizen Mobile Apps","APR 15, 2024 11:08:24 AM"
"Street Sweeping Request","Environmental Services","15##","GLADSTONE","WARD 4","Citizen Mobile Apps","JUN 13, 2024 11:07:39 AM"
"Street Sweeping Request","Environmental Services","84##","DARLINGTON","WARD 6","Phone","JUN 10, 2024 12:16:26 PM"
"Street Sweeping Request","Environmental Services","3##","GENEVIEVE","WARD 6","Phone","JUN 10, 2024 02:11:53 PM"
"Street Sweeping Request","Environmental Services","15##","MOY","WARD 4","Phone","FEB 20, 2024 08:39:18 AM"
"Street Sweeping Request","Environmental Services","4##","LORI","WARD 6","Citizen Mobile Apps","FEB 22, 2024 10:18:47 AM"
"Street Sweeping Request","Environmental Services","35##","QUEEN","WARD 2","Phone","FEB 22, 2024 01:58:56 PM"
"Street Sweeping Request","Environmental Services","15##","MOY","WARD 4","Citizen Mobile Apps","FEB 19, 2024 05:51:38 PM"
"Street Sweeping Request","Environmental Services","26##","MEADOWBROOK","WARD 8","Citizen Mobile Apps","MAY 08, 2024 09:24:19 AM"
"Street Sweeping Request","Environmental Services","20##","ONTARIO","WARD 4","Phone","MAY 08, 2024 02:46:07 PM"
"Street Sweeping Request","Environmental Services","30##","MARENTETTE","WARD 9","Phone","FEB 02, 2024 12:59:38 PM"
"Street Sweeping Request","Environmental Services","27##","RIVARD","WARD 8","Phone","FEB 05, 2024 09:09:04 AM"
"Street Sweeping Request","Environmental Services","13##","BRUCE","WARD 3","Phone","FEB 05, 2024 11:18:32 AM"
"Street Sweeping Request","Environmental Services","3##","CLINTON","WARD 3","Phone","FEB 05, 2024 12:07:09 PM"
"Street Sweeping Request","Environmental Services","35##","QUEEN","WARD 2","Phone","APR 02, 2024 10:22:17 AM"
"Street Sweeping Request","Environmental Services","6##","ELLIOTT","WARD 4","Phone","APR 02, 2024 11:36:54 AM"
"Street Sweeping Request","Environmental Services"," ","DOUGALL AVE & JACKSON ST","WARD 3","Phone","MAR 15, 2024 04:00:47 PM"
"Street Sweeping Request","Environmental Services","33##","EVERTS","WARD 1","E-Mail","MAY 13, 2024 08:06:28 AM"
"Street Sweeping Request","Environmental Services","21##","YORK","WARD 3","Phone","APR 04, 2024 10:08:41 AM"
"Street Sweeping Request","Environmental Services"," ","ELLIOTT ST E & PARENT AVE","WARD 4","Phone","APR 04, 2024 12:03:34 PM"
"Street Sweeping Request","Environmental Services","9##","LINCOLN","WARD 4","Phone","APR 04, 2024 02:14:32 PM"
"Street Sweeping Request","Environmental Services","7##","CARON","WARD 3","E-Mail","MAY 06, 2024 02:50:13 PM"
"Street Sweeping Request","Environmental Services","2##","MCEWAN","WARD 2","Phone","MAY 07, 2024 02:18:57 PM"
"Street Sweeping Request","Environmental Services","19##","WESTMINSTER","WARD 8","Phone","MAY 07, 2024 02:43:11 PM"
"Street Sweeping Request","Environmental Services"," ","BRIDGE AVE & UNIVERSITY AVE W","WARD 2","Phone","MAR 14, 2024 01:26:36 PM"
"Street Sweeping Request","Environmental Services"," ","AMIENS AVE & BYNG RD","WARD 4","Phone","DEC 20, 2024 11:16:30 AM"
"Street Sweeping Request","Environmental Services"," ","PATRICIA RD & COLLEGE AVE","WARD 2","Phone","JUN 26, 2024 08:29:09 AM"
