"Service Request Description","Department","Block/Address","Street","Ward","Method Received","Created Date"
"Recycling Not Collected","Environmental Services","11##","GILES","WARD 4","Citizen Mobile Apps","JAN 24, 2024 04:10:55 PM"
"Recycling Not Collected","Environmental Services","9##","OUELLETTE","WARD 3","Phone","JAN 25, 2024 02:16:51 PM"
"Recycling Not Collected","Environmental Services","4##","CAROLINE","WARD 3","E-Mail","MAR 20, 2024 09:00:57 AM"
"Recycling Not Collected","Environmental Services","18##","CHATEAU","WARD 7","Phone","JAN 02, 2024 09:22:13 AM"
"Recycling Not Collected","Environmental Services","3##","GERALDINE","WARD 9","Phone","JAN 03, 2024 12:38:36 PM"
"Recycling Not Collected","Environmental Services","10##","ELLIS","WARD 4","Phone","MAR 07, 2024 08:09:42 AM"
"Recycling Not Collected","Environmental Services","12##","HOWARD","WARD 4","Phone","MAR 08, 2024 10:21:06 AM"
"Recycling Not Collected","Environmental Services","13##","WESTCOTT","WARD 5","Phone","JAN 18, 2024 10:20:49 AM"
"Recycling Not Collected","Environmental Services","40##","TECUMSEH","WARD 5","Phone","JAN 18, 2024 10:26:58 AM"
"Recycling Not Collected","Environmental Services","16##","TOURANGEAU","WARD 5","Phone","JAN 19, 2024 10:33:54 AM"
"Recycling Not Collected","Environmental Services","107##","MULBERRY","WARD 7","Phone","JAN 19, 2024 11:58:33 AM"
"Recycling Not Collected","Environmental Services","26##","MEADOWBROOK","WARD 8","E-Mail","JAN 19, 2024 01:09:09 PM"
"Recycling Not Collected","Environmental Services","55##","BALDWIN","WARD 8","Phone","JAN 19, 2024 01:21:10 PM"
"Recycling Not Collected","Environmental Services","8##","BELLE ISLE VIEW","WARD 6","Phone","JAN 19, 2024 01:29:13 PM"
"Recycling Not Collected","Environmental Services","9##","RAYMO","WARD 6","Phone","JAN 19, 2024 01:43:26 PM"
"Recycling Not Collected","Environmental Services","31##","CLEMENCEAU","WARD 8","E-Mail","JAN 08, 2024 08:24:27 AM"
"Recycling Not Collected","Environmental Services","21##","PELISSIER","WARD 3","Phone","JAN 04, 2024 11:52:46 AM"
"Recycling Not Collected","Environmental Services","18##","LABADIE","WARD 5","Phone","JAN 08, 2024 09:06:46 AM"
"Recycling Not Collected","Environmental Services","67##","CANTELON","WARD 8","Phone","JAN 08, 2024 09:10:50 AM"
"Recycling Not Collected","Environmental Services","116##","TECUMSEH","WARD 7","Phone","JAN 08, 2024 09:18:52 AM"
"Recycling Not Collected","Environmental Services","11##","BELLE ISLE VIEW","WARD 6","Phone","JAN 26, 2024 01:29:33 PM"
"Recycling Not Collected","Environmental Services","9##","CHATEAU","WARD 7","Phone","JAN 26, 2024 01:41:41 PM"
"Recycling Not Collected","Environmental Services","85##","RIVERSIDE","WARD 6","Citizen Mobile Apps","JAN 29, 2024 04:24:47 PM"
"Recycling Not Collected","Environmental Services","17##","EAST GATE ESTATES","WARD 8","Phone","MAR 11, 2024 09:19:06 AM"
"Recycling Not Collected","Environmental Services","12##","HIGH","WARD 5","Citizen Mobile Apps","FEB 23, 2024 01:36:11 PM"
"Recycling Not Collected","Environmental Services","9##","TERMINAL","WARD 4","Phone","JAN 08, 2024 12:46:26 PM"
"Recycling Not Collected","Environmental Services","17##","PIERRE","WARD 4","Phone","JAN 10, 2024 09:14:43 AM"
"Recycling Not Collected","Environmental Services","14##","LILLIAN","WARD 4","Phone","JAN 10, 2024 11:05:34 AM"
"Recycling Not Collected","Environmental Services","10##","MARENTETTE","WARD 4","Phone","JAN 10, 2024 12:26:12 PM"
"Recycling Not Collected","Environmental Services","11##","GILES","WARD 4","Phone","JAN 10, 2024 03:47:47 PM"
"Recycling Not Collected","Environmental Services","16##","MERCER","WARD 3","Citizen Mobile Apps","JAN 10, 2024 06:02:44 PM"
"Recycling Not Collected","Environmental Services","13##","TOURANGEAU","WARD 5","Phone","FEB 08, 2024 03:02:40 PM"
"Recycling Not Collected","Environmental Services","9##","GREENPARK","WARD 7","Phone","FEB 09, 2024 08:11:09 AM"
"Recycling Not Collected","Environmental Services","32##","BLAIRWOOD","WARD 9","Citizen Mobile Apps","MAR 30, 2024 10:06:43 AM"
"Recycling Not Collected","Environmental Services","15##","HALL","WARD 4","Citizen Mobile Apps","MAR 20, 2024 07:01:32 PM"
"Recycling Not Collected","Environmental Services","15##","JANETTE","WARD 3","Phone","JAN 24, 2024 11:57:51 AM"
"Recycling Not Collected","Environmental Services","1##","CAMPBELL","WARD 2","Phone","JAN 24, 2024 01:18:51 PM"
"Recycling Not Collected","Environmental Services","18##","HALL","WARD 4","Citizen Mobile Apps","JAN 05, 2024 08:32:10 AM"
"Recycling Not Collected","Environmental Services","15##","SENECA","WARD 4","Phone","JAN 05, 2024 09:34:39 AM"
"Recycling Not Collected","Environmental Services","39##","MANZANILLO","WARD 9","Phone","JAN 05, 2024 10:51:14 AM"
"Recycling Not Collected","Environmental Services","45##","YPRES","WARD 5","Web Intake","JAN 05, 2024 03:30:48 PM"
"Recycling Not Collected","Environmental Services","2##","WATKINS","WARD 2","Phone","JAN 09, 2024 10:32:24 AM"
"Recycling Not Collected","Environmental Services","43##","SANDWICH","WARD 1","Phone","MAR 20, 2024 10:03:28 AM"
"Recycling Not Collected","Environmental Services","7##","UNIVERSITY","WARD 3","Phone","MAR 20, 2024 11:26:03 AM"
"Recycling Not Collected","Environmental Services","2##","HILL","WARD 2","Phone","MAR 20, 2024 03:05:48 PM"
"Recycling Not Collected","Environmental Services","26##","HOWARD","WARD 10","Phone","MAR 11, 2024 11:02:23 AM"
"Recycling Not Collected","Environmental Services","67##","CANTELON","WARD 8","Phone","MAR 11, 2024 11:06:23 AM"
"Recycling Not Collected","Environmental Services","36##","RIVERSIDE","WARD 5","Phone","MAR 11, 2024 11:34:45 AM"
"Recycling Not Collected","Environmental Services","26##","LAUZON","WARD 8","Phone","MAR 11, 2024 03:33:38 PM"
"Recycling Not Collected","Environmental Services","16##","HALL","WARD 4","Phone","JAN 24, 2024 03:32:32 PM"
"Recycling Not Collected","Environmental Services","8##","CHURCH","WARD 3","Phone","JAN 25, 2024 09:05:13 AM"
"Recycling Not Collected","Environmental Services","15##","BERNARD","WARD 5","Citizen Mobile Apps","JAN 26, 2024 08:17:48 AM"
"Recycling Not Collected","Environmental Services","34##","SANDWICH","WARD 2","Phone","JAN 11, 2024 12:23:06 PM"
"Recycling Not Collected","Environmental Services","23##","UNION","WARD 2","Phone","JAN 11, 2024 02:17:58 PM"
"Recycling Not Collected","Environmental Services","39##","FRANKLIN","WARD 5","Phone","JAN 11, 2024 12:51:18 PM"
"Recycling Not Collected","Environmental Services","85##","RIVERSIDE","WARD 6","Citizen Mobile Apps","JAN 31, 2024 01:41:22 PM"
"Recycling Not Collected","Environmental Services","16##","BLAIRWOOD","WARD 9","Phone","FEB 01, 2024 02:17:20 PM"
"Recycling Not Collected","Environmental Services","16##","WYANDOTTE","WARD 4","Phone","SEP 23, 2024 11:50:56 AM"
"Recycling Not Collected","Environmental Services","12##","HIGH","WARD 5","Phone","FEB 23, 2024 01:56:24 PM"
"Recycling Not Collected","Environmental Services","5##","GRAND MARAIS","WARD 1","E-Mail","APR 24, 2024 08:43:13 AM"
"Recycling Not Collected","Environmental Services","67##","CHARLIE BROOKS","WARD 8","Phone","APR 08, 2024 12:53:22 PM"
"Recycling Not Collected","Environmental Services","1##","UNIVERSITY","WARD 3","Phone","APR 11, 2024 12:01:58 PM"
"Recycling Not Collected","Environmental Services","47##","WYANDOTTE","WARD 6","Citizen Mobile Apps","JAN 11, 2024 09:17:41 AM"
"Recycling Not Collected","Environmental Services","25##","CABANA","WARD 1","Phone","MAY 15, 2024 01:47:04 PM"
"Recycling Not Collected","Environmental Services","87##","RIVERSIDE","WARD 6","Phone","JUN 14, 2024 11:20:31 AM"
"Recycling Not Collected","Environmental Services","85##","RIVERSIDE","WARD 6","Phone","JUN 14, 2024 11:20:32 AM"
"Recycling Not Collected","Environmental Services","67##","CHARLIE BROOKS","WARD 8","Phone","MAY 27, 2024 03:58:16 PM"
"Recycling Not Collected","Environmental Services","34##","BARRYMORE","WARD 2","Citizen Mobile Apps","MAY 28, 2024 02:46:42 PM"
"Recycling Not Collected","Environmental Services","13##","GILES","WARD 4","Phone","MAY 29, 2024 10:43:51 AM"
"Recycling Not Collected","Environmental Services","6##","MILL","WARD 2","Phone","MAY 29, 2024 02:19:33 PM"
"Recycling Not Collected","Environmental Services","16##","ST JAMES","WARD 2","Phone","MAY 07, 2024 08:12:09 AM"
"Recycling Not Collected","Environmental Services","32##","MCKAY","WARD 1","Phone","MAY 07, 2024 12:08:00 PM"
"Recycling Not Collected","Environmental Services","2##","KENILWORTH","WARD 9","Phone","MAY 08, 2024 08:21:10 AM"
"Recycling Not Collected","Environmental Services","36##","DANDURAND","WARD 1","E-Mail","MAY 08, 2024 09:15:39 AM"
"Recycling Not Collected","Environmental Services","2##","KENILWORTH","WARD 9","Phone","MAY 08, 2024 10:46:17 AM"
"Recycling Not Collected","Environmental Services","2##","KENILWORTH","WARD 9","Phone","MAY 08, 2024 12:27:06 PM"
"Recycling Not Collected","Environmental Services","10##","VICTORIA","WARD 3","Phone","JUN 12, 2024 02:03:51 PM"
"Recycling Not Collected","Environmental Services","32##","STELLA","WARD 7","Phone","MAY 21, 2024 02:40:45 PM"
"Recycling Not Collected","Environmental Services","12##","CABANA","WARD 1","Phone","MAY 23, 2024 11:47:22 AM"
"Recycling Not Collected","Environmental Services","8##","HALL","WARD 4","Phone","MAY 21, 2024 02:56:53 PM"
"Recycling Not Collected","Environmental Services","23##","CABANA","WARD 1","E-Mail","JUN 19, 2024 01:03:00 PM"
"Recycling Not Collected","Environmental Services","15##","HALL","WARD 4","Phone","MAR 21, 2024 09:52:20 AM"
"Recycling Not Collected","Environmental Services","2##","WATSON","WARD 6","Phone","MAR 22, 2024 03:44:03 PM"
"Recycling Not Collected","Environmental Services","23##","HALL","WARD 4","Phone","MAR 28, 2024 03:01:06 PM"
"Recycling Not Collected","Environmental Services","14##","GILES","WARD 4","Phone","MAR 21, 2024 10:14:29 AM"
"Recycling Not Collected","Environmental Services","11##","GLADSTONE","WARD 4","Phone","MAR 21, 2024 12:11:22 PM"
"Recycling Not Collected","Environmental Services","10##","ESDRAS","WARD 6","E-Mail","MAR 22, 2024 10:39:39 AM"
"Recycling Not Collected","Environmental Services","9##","ELSMERE","WARD 4","Phone","APR 15, 2024 01:06:51 PM"
"Recycling Not Collected","Environmental Services","54##","EMPRESS","WARD 8","Phone","MAR 26, 2024 02:12:42 PM"
"Recycling Not Collected","Environmental Services","8##","PAVAN","WARD 1","Citizen Mobile Apps","JUL 05, 2024 07:45:53 PM"
"Recycling Not Collected","Environmental Services","13##","LILLIAN","WARD 4","Phone","FEB 07, 2024 09:11:50 AM"
"Recycling Not Collected","Environmental Services","15##","GLADSTONE","WARD 4","Phone","FEB 08, 2024 08:15:54 AM"
"Recycling Not Collected","Environmental Services","26##","ASKIN","WARD 10","Phone","FEB 27, 2024 12:45:39 PM"
"Recycling Not Collected","Environmental Services","25##","GAIL","WARD 4","Citizen Mobile Apps","APR 16, 2024 10:03:55 PM"
"Recycling Not Collected","Environmental Services","7##","GOYEAU","WARD 3","Phone","APR 18, 2024 08:11:31 AM"
"Recycling Not Collected","Environmental Services","9##","JOS JANISSE","WARD 5","Phone","APR 18, 2024 08:51:49 AM"
"Recycling Not Collected","Environmental Services","12##","LILLIAN","WARD 4","Phone","APR 18, 2024 10:26:35 AM"
"Recycling Not Collected","Environmental Services","9##","ELSMERE","WARD 4","Citizen Mobile Apps","APR 16, 2024 09:08:03 AM"
"Recycling Not Collected","Environmental Services","35##","PILLETTE","WARD 9","Phone","APR 23, 2024 10:04:49 AM"
"Recycling Not Collected","Environmental Services","27##","MARK","WARD 10","Phone","APR 23, 2024 10:31:09 AM"
"Recycling Not Collected","Environmental Services","44##","PARADISO","WARD 1","Phone","MAR 14, 2024 10:13:08 AM"
"Recycling Not Collected","Environmental Services","26##","CAPPELLETTO","WARD 5","Phone","MAR 14, 2024 10:43:22 AM"
"Recycling Not Collected","Environmental Services","0##","BONITA","WARD 9","Phone","MAR 15, 2024 09:03:35 AM"
"Recycling Not Collected","Environmental Services","36##","HALLEE","WARD 9","Phone","MAR 15, 2024 09:21:44 AM"
"Recycling Not Collected","Environmental Services","39##","NORTH SERVICE","WARD 5","Phone","MAR 15, 2024 10:28:16 AM"
"Recycling Not Collected","Environmental Services","2##","BARRACUDA","WARD 9","Phone","MAR 15, 2024 10:54:27 AM"
"Recycling Not Collected","Environmental Services","31##","LAUZON","WARD 7","Phone","MAY 13, 2024 08:20:36 AM"
"Recycling Not Collected","Environmental Services","18##","EVERTS","WARD 10","Phone","MAY 15, 2024 08:40:39 AM"
"Recycling Not Collected","Environmental Services","18##","EVERTS","WARD 10","Phone","MAY 15, 2024 10:23:32 AM"
"Recycling Not Collected","Environmental Services","14##","ROSSINI","WARD 5","Phone","APR 18, 2024 10:56:49 AM"
"Recycling Not Collected","Environmental Services","15##","WINDSOR","WARD 3","Phone","APR 18, 2024 01:11:56 PM"
"Recycling Not Collected","Environmental Services","12##","LILLIAN","WARD 4","Phone","APR 18, 2024 01:13:49 PM"
"Recycling Not Collected","Environmental Services","33##","PETER","WARD 2","Phone","MAY 21, 2024 01:30:13 PM"
"Recycling Not Collected","Environmental Services","19##","VERDUN","WARD 4","Phone","FEB 09, 2024 08:19:13 AM"
"Recycling Not Collected","Environmental Services","24##","LUXURY","WARD 7","Phone","FEB 09, 2024 02:17:34 PM"
"Recycling Not Collected","Environmental Services","71##","RIVERSIDE","WARD 6","Phone","FEB 12, 2024 09:13:32 AM"
"Recycling Not Collected","Environmental Services","1##","BRIDGE","WARD 2","Phone","FEB 29, 2024 10:59:13 AM"
"Recycling Not Collected","Environmental Services","38##","POPLAR","WARD 2","Phone","FEB 21, 2024 02:38:02 PM"
"Recycling Not Collected","Environmental Services","14##","NORTHWOOD","WARD 10","E-Mail","FEB 22, 2024 08:22:54 AM"
"Recycling Not Collected","Environmental Services","38##","POPLAR","WARD 2","E-Mail","FEB 22, 2024 08:47:14 AM"
"Recycling Not Collected","Environmental Services","9##","WINDERMERE","WARD 4","Phone","MAY 02, 2024 08:56:12 AM"
"Recycling Not Collected","Environmental Services","5##","BREEZEWOOD","WARD 7","Phone","MAY 03, 2024 10:13:43 AM"
"Recycling Not Collected","Environmental Services","10##","ST LOUIS","WARD 6","Phone","MAY 03, 2024 10:21:45 AM"
"Recycling Not Collected","Environmental Services","4##","FLORA","WARD 7","Phone","MAY 03, 2024 10:56:02 AM"
"Recycling Not Collected","Environmental Services","3##","LAPORTE","WARD 6","Phone","MAY 03, 2024 02:21:42 PM"
"Recycling Not Collected","Environmental Services","11##","EDWARD","WARD 6","Phone","MAY 03, 2024 03:48:19 PM"
"Recycling Not Collected","Environmental Services","14##","MORNINGSTAR","WARD 7","Phone","MAY 03, 2024 03:50:18 PM"
"Recycling Not Collected","Environmental Services","4##","KARL","WARD 3","Phone","MAY 02, 2024 08:27:56 AM"
"Recycling Not Collected","Environmental Services","10##","VILLAIRE","WARD 6","Phone","MAY 02, 2024 02:48:54 PM"
"Recycling Not Collected","Environmental Services","6##","RANDOLPH","WARD 2","Phone","MAY 01, 2024 08:10:21 AM"
"Recycling Not Collected","Environmental Services","6##","RANDOLPH","WARD 2","Phone","MAY 01, 2024 11:48:00 AM"
"Recycling Not Collected","Environmental Services","7##","RANDOLPH","WARD 2","Phone","MAY 01, 2024 12:48:24 PM"
"Recycling Not Collected","Environmental Services","32##","MILLEN","WARD 2","Phone","MAY 01, 2024 12:58:28 PM"
"Recycling Not Collected","Environmental Services","11##","HALL","WARD 4","Phone","MAY 01, 2024 02:51:20 PM"
"Recycling Not Collected","Environmental Services","7##","RANDOLPH","WARD 2","Phone","MAY 01, 2024 03:17:35 PM"
"Recycling Not Collected","Environmental Services","15##","FULLER","WARD 9","Phone","APR 26, 2024 10:17:52 AM"
"Recycling Not Collected","Environmental Services","12##","RIVERSIDE","WARD 3","Phone","MAR 06, 2024 12:10:42 PM"
"Recycling Not Collected","Environmental Services","39##","MATCHETT","WARD 2","Phone","MAR 06, 2024 09:14:34 AM"
"Recycling Not Collected","Environmental Services","53##","TECUMSEH","WARD 8","Phone","APR 19, 2024 09:55:21 AM"
"Recycling Not Collected","Environmental Services","9##","OAK","WARD 3","Phone","MAY 01, 2024 03:37:43 PM"
"Recycling Not Collected","Environmental Services","12##","WYANDOTTE","WARD 4","Phone","MAY 01, 2024 03:51:50 PM"
"Recycling Not Collected","Environmental Services","4##","KARL","WARD 3","Citizen Mobile Apps","MAY 01, 2024 09:00:42 PM"
"Recycling Not Collected","Environmental Services","21##","BRUCE","WARD 3","Phone","FEB 14, 2024 03:10:50 PM"
"Recycling Not Collected","Environmental Services","42##","PROVIDENCE","WARD 9","Phone","FEB 14, 2024 03:49:19 PM"
"Recycling Not Collected","Environmental Services","12##","AUBIN","WARD 5","Phone","APR 22, 2024 08:19:04 AM"
"Recycling Not Collected","Environmental Services","39##","MANZANILLO","WARD 9","Phone","FEB 14, 2024 04:03:31 PM"
"Recycling Not Collected","Environmental Services","21##","MAGNOLIA","WARD 7","Phone","MAR 22, 2024 12:00:18 PM"
"Recycling Not Collected","Environmental Services","13##","BERNARD","WARD 5","Phone","APR 08, 2024 11:26:48 AM"
"Recycling Not Collected","Environmental Services","5##","PELISSIER","WARD 3","Phone","APR 10, 2024 10:00:07 AM"
"Recycling Not Collected","Environmental Services","15##","WYANDOTTE","WARD 2","Phone","APR 30, 2024 03:10:31 PM"
"Recycling Not Collected","Environmental Services","104##","CALEDON","WARD 7","Text","MAY 01, 2024 08:40:31 AM"
"Recycling Not Collected","Environmental Services","24##","JOS ST LOUIS","WARD 8","Phone","MAY 01, 2024 09:28:56 AM"
"Recycling Not Collected","Environmental Services","8##","WALLACE","WARD 9","Phone","MAY 01, 2024 10:05:12 AM"
"Recycling Not Collected","Environmental Services","12##","RIVERSIDE","WARD 3","Phone","MAY 01, 2024 02:39:06 PM"
"Recycling Not Collected","Environmental Services","0##","UNIVERSITY","WARD 3","Phone","MAY 16, 2024 10:58:50 AM"
"Recycling Not Collected","Environmental Services","24##","LINCOLN","WARD 4","Phone","APR 25, 2024 08:30:09 AM"
"Recycling Not Collected","Environmental Services","49##","RIVERSIDE","WARD 6","Phone","APR 23, 2024 08:24:10 AM"
"Recycling Not Collected","Environmental Services","9##","ROSELAWN","WARD 1","Phone","APR 23, 2024 11:57:42 AM"
"Recycling Not Collected","Environmental Services","23##","WALKER","WARD 4","Phone","MAY 27, 2024 12:32:46 PM"
"Recycling Not Collected","Environmental Services","10##","HARRISON","WARD 2","E-Mail","MAY 29, 2024 08:44:58 AM"
"Recycling Not Collected","Environmental Services","10##","HICKORY","WARD 5","Phone","MAY 30, 2024 12:09:30 PM"
"Recycling Not Collected","Environmental Services","13##","TOURANGEAU","WARD 5","Phone","MAY 30, 2024 02:56:53 PM"
"Recycling Not Collected","Environmental Services","16##","PIERRE","WARD 4","Phone","APR 04, 2024 01:30:14 PM"
"Recycling Not Collected","Environmental Services","16##","GEORGE","WARD 5","Phone","APR 08, 2024 08:39:29 AM"
"Recycling Not Collected","Environmental Services","13##","LAUZON","WARD 6","Phone","APR 08, 2024 10:04:08 AM"
"Recycling Not Collected","Environmental Services","6##","CHARLOTTE","WARD 10","Phone","MAY 09, 2024 09:32:42 AM"
"Recycling Not Collected","Environmental Services","26##","MCDOUGALL","WARD 10","Phone","MAY 09, 2024 10:16:05 AM"
"Recycling Not Collected","Environmental Services","26##","ALEXIS","WARD 5","Phone","MAY 09, 2024 01:35:33 PM"
"Recycling Not Collected","Environmental Services","20##","PILLETTE","WARD 8","Phone","JUN 07, 2024 03:05:51 PM"
"Recycling Not Collected","Environmental Services","24##","PRINCESS","WARD 8","Phone","JUN 07, 2024 03:13:52 PM"
"Recycling Not Collected","Environmental Services","10##","HARRISON","WARD 2","Phone","JUL 09, 2024 03:44:12 PM"
"Recycling Not Collected","Environmental Services","3##","SOUTH","WARD 2","Phone","JUL 09, 2024 01:29:05 PM"
"Recycling Not Collected","Environmental Services","31##","MANCHESTER","WARD 2","Phone","JUL 10, 2024 08:15:38 AM"
"Recycling Not Collected","Environmental Services","13##","MOY","WARD 4","Phone","APR 17, 2024 09:21:04 AM"
"Recycling Not Collected","Environmental Services","8##","SUNSET","WARD 2","Phone","APR 17, 2024 10:53:50 AM"
"Recycling Not Collected","Environmental Services","14##","MARENTETTE","WARD 4","Phone","APR 17, 2024 01:29:02 PM"
"Recycling Not Collected","Environmental Services","35##","PILLETTE","WARD 9","Phone","APR 02, 2024 11:26:51 AM"
"Recycling Not Collected","Environmental Services","29##","JEFFERSON","WARD 8","Phone","APR 26, 2024 03:00:03 PM"
"Recycling Not Collected","Environmental Services","46##","TECUMSEH","WARD 5","Phone","APR 29, 2024 08:54:42 AM"
"Recycling Not Collected","Environmental Services","10##","ERIE","WARD 4","Citizen Mobile Apps","JUN 13, 2024 12:17:58 PM"
"Recycling Not Collected","Environmental Services","16##","TURNER","WARD 4","Phone","JUN 14, 2024 08:49:23 AM"
"Recycling Not Collected","Environmental Services","13##","GLADSTONE","WARD 4","Citizen Mobile Apps","MAR 02, 2024 04:58:42 PM"
"Recycling Not Collected","Environmental Services","13##","CABANA","WARD 1","Phone","MAR 04, 2024 08:45:19 AM"
"Recycling Not Collected","Environmental Services","23##","DOUGALL","WARD 3","Phone","APR 24, 2024 01:03:10 PM"
"Recycling Not Collected","Environmental Services","47##","WHITEFISH","WARD 9","Phone","JUL 05, 2024 08:22:26 AM"
"Recycling Not Collected","Environmental Services","87##","RIVERSIDE","WARD 6","Phone","JUL 05, 2024 08:56:36 AM"
"Recycling Not Collected","Environmental Services","23##","DOUGALL","WARD 3","Phone","JUL 04, 2024 02:09:51 PM"
"Recycling Not Collected","Environmental Services","13##","ARGYLE","WARD 4","Phone","JUL 05, 2024 09:22:51 AM"
"Recycling Not Collected","Environmental Services","39##","BLISS","WARD 9","Phone","MAR 04, 2024 11:29:12 AM"
"Recycling Not Collected","Environmental Services","54##","TECUMSEH","WARD 8","Phone","FEB 05, 2024 08:08:18 AM"
"Recycling Not Collected","Environmental Services","19##","LEDYARD","WARD 9","Phone","FEB 15, 2024 12:34:35 PM"
"Recycling Not Collected","Environmental Services","33##","WALKER","WARD 9","Phone","APR 15, 2024 08:36:48 AM"
"Recycling Not Collected","Environmental Services","16##","EAST GATE ESTATES","WARD 8","Phone","APR 15, 2024 12:26:33 PM"
"Recycling Not Collected","Environmental Services","35##","TECUMSEH","WARD 2","Phone","MAY 14, 2024 03:24:53 PM"
"Recycling Not Collected","Environmental Services","35##","TECUMSEH","WARD 2","Phone","MAY 14, 2024 03:32:49 PM"
"Recycling Not Collected","Environmental Services","8##","SUNSET","WARD 2","Phone","MAY 15, 2024 09:18:59 AM"
"Recycling Not Collected","Environmental Services","17##","EVERTS","WARD 10","Phone","APR 03, 2024 02:45:22 PM"
"Recycling Not Collected","Environmental Services","16##","PELLETIER","WARD 2","Phone","APR 04, 2024 09:06:11 AM"
"Recycling Not Collected","Environmental Services","16##","PELLETIER","WARD 2","Phone","APR 04, 2024 10:12:42 AM"
"Recycling Not Collected","Environmental Services","8##","SUNSET","WARD 2","Phone","APR 04, 2024 11:39:23 AM"
"Recycling Not Collected","Environmental Services","13##","MCKAY","WARD 2","Phone","APR 04, 2024 11:47:24 AM"
"Recycling Not Collected","Environmental Services","32##","ST ETIENNE","WARD 9","Phone","APR 04, 2024 11:51:34 AM"
"Recycling Not Collected","Environmental Services","43##","SANDWICH","WARD 1","Phone","APR 17, 2024 08:30:41 AM"
"Recycling Not Collected","Environmental Services","1##","BRIDGE","WARD 2","Phone","MAY 15, 2024 09:51:12 AM"
"Recycling Not Collected","Environmental Services","13##","DOUGALL","WARD 3","Phone","MAY 15, 2024 12:20:23 PM"
"Recycling Not Collected","Environmental Services","9##","LANGLOIS","WARD 4","Phone","MAY 15, 2024 02:55:39 PM"
"Recycling Not Collected","Environmental Services","13##","LANGLOIS","WARD 4","Phone","JUN 13, 2024 09:20:41 AM"
"Recycling Not Collected","Environmental Services","11##","HALL","WARD 4","Phone","JUN 13, 2024 10:00:56 AM"
"Recycling Not Collected","Environmental Services","5##","PELISSIER","WARD 3","Phone","FEB 23, 2024 10:19:49 AM"
"Recycling Not Collected","Environmental Services","69##","ENTERPRISE","WARD 8","Phone","MAY 24, 2024 10:41:58 AM"
"Recycling Not Collected","Environmental Services","45##","YPRES","WARD 5","Web Intake","MAY 24, 2024 05:44:14 PM"
"Recycling Not Collected","Environmental Services","16##","OUELLETTE","WARD 3","Phone","FEB 01, 2024 09:49:56 AM"
"Recycling Not Collected","Environmental Services","30##","McROBBIE","WARD 7","Phone","FEB 02, 2024 12:37:28 PM"
"Recycling Not Collected","Environmental Services","67##","ROSEVILLE GARDEN","WARD 8","Phone","MAR 14, 2024 11:03:30 AM"
"Recycling Not Collected","Environmental Services","0##","UNIVERSITY","WARD 3","Phone","MAR 14, 2024 02:06:54 PM"
"Recycling Not Collected","Environmental Services","10##","VILLAIRE","WARD 6","Phone","MAR 07, 2024 02:30:15 PM"
"Recycling Not Collected","Environmental Services","3##","ERIE","WARD 3","Phone","MAR 06, 2024 09:14:36 AM"
"Recycling Not Collected","Environmental Services","5##","INDIAN","WARD 2","E-Mail","MAR 06, 2024 10:21:22 AM"
"Recycling Not Collected","Environmental Services","4##","PELISSIER","WARD 3","Web Intake","MAY 10, 2024 08:41:42 AM"
"Recycling Not Collected","Environmental Services","105##","CLAIRVIEW","WARD 7","Phone","MAY 06, 2024 08:07:09 AM"
"Recycling Not Collected","Environmental Services","11##","ERIE","WARD 4","Citizen Mobile Apps","AUG 08, 2024 11:51:37 AM"
"Recycling Not Collected","Environmental Services","15##","KILDARE","WARD 4","Phone","FEB 20, 2024 08:30:17 AM"
"Recycling Not Collected","Environmental Services","35##","BLOOMFIELD","WARD 2","Phone","FEB 21, 2024 10:21:00 AM"
"Recycling Not Collected","Environmental Services","11##","MARION","WARD 4","Phone","APR 04, 2024 10:26:52 AM"
"Recycling Not Collected","Environmental Services","13##","FRANCOIS","WARD 5","Phone","APR 08, 2024 09:47:58 AM"
"Recycling Not Collected","Environmental Services","22##","MCKAY","WARD 10","Citizen Mobile Apps","APR 03, 2024 10:41:28 AM"
"Recycling Not Collected","Environmental Services","20##","DOMINION","WARD 10","Phone","APR 03, 2024 03:57:49 PM"
"Recycling Not Collected","Environmental Services","25##","TURNER","WARD 4","Phone","APR 25, 2024 11:15:23 AM"
"Recycling Not Collected","Environmental Services","29##","WILDWOOD","WARD 7","Phone","APR 29, 2024 12:58:35 PM"
"Recycling Not Collected","Environmental Services","26##","VINE","WARD 8","Phone","MAR 12, 2024 12:10:04 PM"
"Recycling Not Collected","Environmental Services","9##","DUCHARME","WARD 9","Phone","MAR 14, 2024 10:11:07 AM"
"Recycling Not Collected","Environmental Services","9##","DUCHARME","WARD 9","Phone","MAR 14, 2024 10:25:12 AM"
"Recycling Not Collected","Environmental Services","18##","NORTH SERVICE","WARD 10","Phone","MAR 14, 2024 12:28:09 PM"
"Recycling Not Collected","Environmental Services","7##","SUNSET","WARD 2","Phone","MAY 01, 2024 09:14:46 AM"
"Recycling Not Collected","Environmental Services","6##","MILL","WARD 2","Phone","MAY 01, 2024 02:49:23 PM"
"Recycling Not Collected","Environmental Services","14##","ERIE","WARD 4","Citizen Mobile Apps","MAY 01, 2024 06:51:43 PM"
"Recycling Not Collected","Environmental Services","8##","SUNSET","WARD 2","Phone","MAY 02, 2024 09:28:25 AM"
"Recycling Not Collected","Environmental Services","16##","HOWARD","WARD 4","Phone","MAY 02, 2024 09:58:37 AM"
